image,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled
A78 - Site 3.tif,1,77388,4.1618969201419285,4.1618969201419285,4.1618969201419285,1.4857470275707962,1.4857470275707962,1.4857470275707962,0.5551807959473686,0.5551807959473686,0.5551807959473686,166.60156613428438,107.12681545636242,40.0302,60040
A78 - Site 5.tif,2,29100,4.487949309680705,4.487949309680705,3.200016976273632,2.026396573040182,2.026396573040182,1.0512803955719907,0.7701985699025419,0.7701985699025419,0.489255130164463,170.7964261168385,114.68580678522449,53.373599999999996,44479
A78 - Site 8.tif,1,47441,3.370575594224459,3.370575594224459,3.370575594224459,0.3251484183972459,0.3251484183972459,0.3251484183972459,0.10676611180860897,0.10676611180860897,0.10676611180860897,94.94709217765224,85.78785631720137,28.1694,45851
A82 - Site 1.tif,22,126998,3.6183599927402885,3.5821340768705623,3.9992877898803703,1.2896211308169043,1.1321482320242358,1.7408958338000975,0.5691596014615534,0.4800936598939471,0.7708563737629457,47250.94295185751,26682.53826336286,11814.839399999999,233670
A82 - Site 2.tif,13,146379,3.6504000986729235,3.5833218006201975,3.9343944676263827,1.2812202156764347,1.1240715150670153,1.933049591529112,0.5601981464764035,0.48882081759003326,0.9658753044592149,49284.142725390935,25069.821373507035,12526.4874,238033
A82 - Site 3.tif,19,159596,3.579673300403019,3.493954033013231,3.7386538013045767,1.302474566843939,1.3571556452211013,1.653961799958111,0.5768662458574318,0.5722646350017103,0.793384249994347,46976.31586631244,26194.227961159235,12565.035,267142
A82 - Site 4.tif,16,46615,3.5592401455679217,3.633204999185762,3.9308526265209367,1.21116124583332,1.2114803776924465,1.6345761166575379,0.5350720308660875,0.5093233599224589,0.711837668345163,46057.75226858308,26905.443851518983,11716.987799999999,106815
A82 - Site 5.tif,12,96677,3.250637988310194,3.324075529748145,3.5060500552579605,1.0203623668612216,1.0189030214988406,1.4216032653051254,0.4636913013318225,0.4489459507593369,0.6820050634810501,50764.349783299025,30180.854318138103,14479.0716,155970
A85 - Site 2.tif,1,31705,4.2600845181997675,4.2600845181997675,4.2600845181997675,1.621922852148342,1.621922852148342,1.621922852148342,0.6147928207050787,0.6147928207050787,0.6147928207050787,45449.94540293329,28145.991745914504,10668.7896,54155
A86 - Site 2.tif,2,15409,3.7370122834575064,3.7370122834575064,3.597150080099219,1.1864148456956147,1.1864148456956147,1.0617268884752884,0.46466847713590015,0.46466847713590015,0.41875726781331624,45230.315464987994,31880.23525313516,12573.9306,34448
A89 - Site 2.tif,5,12759,3.338577648765452,3.101530479369085,3.3498902189825377,1.1220081425601969,0.9422216599016783,1.177429670413896,0.5006764729390114,0.4248652069906402,0.5419797709050533,45714.58405831178,29646.682090696,13646.591699999999,44368
A89 - Site 3.tif,20,65184,3.7458648791975593,3.8914931952262264,3.771343310699012,1.3239869601193628,1.2401503621975696,1.6164057424902318,0.5585599119477613,0.5035417305389291,0.750094000954869,195.69877577319588,111.8218653734712,51.891,131148
A89 - Site 4.tif,8,26213,3.7770550514301373,3.629417711546432,3.5951847585583394,1.5275046945097663,1.212327305232081,1.4384640789120793,0.675287613342635,0.5648365795903905,0.6669681857116646,197.2181741883798,118.30950096837837,54.856199999999994,55247
A89 - Site 5.tif,15,53641,3.953506786937172,4.330309918316041,3.8808943306110155,1.2973630759836154,1.469340405751904,1.4002615785225359,0.49625219133043347,0.509602805815728,0.5644775822687677,172.61441807572567,110.33358357219771,44.477999999999994,131874
A91 - Site 1.tif,1,3857,5.1799949878923055,5.1799949878923055,5.1799949878923055,2.434720553111626,2.434720553111626,2.434720553111626,0.8868769264172253,0.8868769264172253,0.8868769264172253,207.3562354161265,109.8938847066103,40.0302,9697
A91 - Site 11.tif,3,30168,4.356430672928613,4.452208460509866,4.3152726960671615,2.129743398375807,2.112326175858188,2.123556484022388,0.9615906155228234,0.9375318712542002,0.9689012072522688,191.9346990188279,97.48315370124456,44.477999999999994,32381
A91 - Site 7.tif,5,25057,3.930217243156259,4.124215389258058,4.050784613570769,1.470180328615243,1.4428005787038451,1.6513274289813118,0.5987964569678836,0.5591190259154434,0.6882087496463463,192.18218461906852,113.83792712390908,47.4432,40562
A94 - Site 12.tif,1,54877,3.1851106931789688,3.1851106931789688,3.1851106931789688,0.7631265302521764,0.7631265302521764,0.7631265302521764,0.3150832040377333,0.3150832040377333,0.3150832040377333,146.38959855677243,111.31584534283299,45.9606,55581
A94 - Site 14.tif,1,49433,3.46251542991978,3.46251542991978,3.46251542991978,0.8280653192311532,0.8280653192311532,0.8280653192311532,0.3143218828804847,0.3143218828804847,0.3143218828804847,128.3381344446018,97.64589337901845,37.065,49615
A94 - Site 17.tif,8,45943,3.606144599802697,3.9218662343497845,3.050929969836702,1.2208396027781259,1.4248011890488912,1.0525313283564417,0.5338374944370086,0.5394144981108681,0.5266873717962487,217.1188211479442,142.2156396611984,71.1648,63518
A94 - Site 23.tif,1,20451,3.298135498125674,3.298135498125674,3.298135498125674,0.7254150917652837,0.7254150917652837,0.7254150917652837,0.28196421574077823,0.28196421574077823,0.28196421574077823,141.80465502909394,110.61514298535471,42.9954,24513
A94 - Site 4.tif,1,97596,3.757959230544676,3.757959230544676,3.757959230544676,0.8247676157587472,0.8247676157587472,0.8247676157587472,0.2811843629809208,0.2811843629809208,0.2811843629809208,195.00426246977335,152.20624611218852,51.891,54658
A94 - Site 5.tif,1,61747,3.1391235004754994,3.1391235004754994,3.1391235004754994,0.7742505309071136,0.7742505309071136,0.7742505309071136,0.32739624530547917,0.32739624530547917,0.32739624530547917,223.39509611803004,168.29571192838898,71.1648,44239
A94 - Site 9.tif,1,27030,3.9931886650725446,3.9931886650725446,3.9931886650725446,1.025465915704145,1.025465915704145,1.025465915704145,0.34553966195321195,0.34553966195321195,0.34553966195321195,118.40603033666297,87.998914993949,29.651999999999997,47926
A97 - Site 3.tif,1,17598,6.432470450888715,6.432470450888715,6.432470450888715,1.1416025514555346,1.1416025514555346,1.1416025514555346,0.21576848506854873,0.21576848506854873,0.21576848506854873,143.05171042163883,117.66361126840317,22.238999999999997,28256
C39 - Site 4.tif,2,22881,5.371878461770254,5.371878461770254,4.379665030490591,1.5996976018818527,1.5996976018818527,0.9891800114273066,0.4041949435769291,0.4041949435769291,0.2917517717183148,97.39937065687688,75.40099637285321,22.238999999999997,45766
SEMS R15B Sample 2_10.00kV_0.10nA_16.9nm_500.00ns_005.tif,4,350126,4.3811644006863215,4.23691354596153,5.566382676812877,1.0273284400017757,0.6832796289326166,2.164835005668349,0.30620442015996446,0.19795228299091194,0.6364264784074906,189.81253605844753,115.99209531050963,34.099799999999995,202538
SEMS R15B Sample 2_10.00kV_0.10nA_33.7nm_1.00µs_002.tif,6,9635,5.385035402402722,5.183531580034317,5.014963052807972,1.3372000023491537,1.1672940073727744,1.3704770467282226,0.3454311502052441,0.2587094388774641,0.376041242670792,178.44442138038403,129.67955889917695,35.5824,31104
SEMS R15B Sample 2_10.00kV_0.10nA_33.7nm_1.00µs_003.tif,14,58689,5.0202976873514675,4.808952514071976,5.393735479675077,0.9730140845694683,0.8774056201173275,1.7858078919329676,0.263178690845726,0.25155392118854714,0.4949677753664114,183.92530116376153,123.02960919256765,34.099799999999995,129757
SEMS R15B Sample 2_10.00kV_0.10nA_33.7nm_500.00ns_004.tif,5,46144,4.539378921463884,4.457557118434164,4.349329312692022,1.1906787890887425,1.1523211727711637,1.173909389773962,0.35757905969075654,0.3815956480065852,0.3696863464279368,167.65620665742026,122.40481705243039,38.547599999999996,123478
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_018.tif,1,81784,3.1851533991839176,3.1851533991839176,3.1851533991839176,0.5903709477225899,0.5903709477225899,0.5903709477225899,0.22752232940389663,0.22752232940389663,0.22752232940389663,103.8907854837132,84.63453820175224,32.6172,81724
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_019.tif,2,90427,3.2780042398662452,3.2780042398662452,3.2065497254442716,0.5958504490277623,0.5958504490277623,0.6655843789960146,0.22563545414363403,0.22563545414363403,0.26194154117294666,104.5886737368264,82.87917492358174,32.6172,124643
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_020.tif,3,13614,3.3424850537003867,3.241158159232766,3.097252467761881,0.7731824034016418,0.7395989600437405,0.7035520963980774,0.30631443565534683,0.2716576325976021,0.29391819658324125,105.6156897311591,81.62470394736842,34.099799999999995,30400
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_021.tif,3,1934245,3.6150957713608722,3.7309069844170812,4.173910424568358,0.9076864660768585,0.8546200225809801,1.5731931165618447,0.3379598756887423,0.29712613304063157,0.6049073890242471,136.14127114197012,84.8281166047172,32.6172,634657
SEMS R15B Sample 2_20.00kV_0.10nA_33.7nm_100.00ns_015.tif,3,40628,2.044962848377525,1.9720889836758244,1.9167847115980359,0.5605297643707492,0.4847824227809156,0.43614475396358865,0.37628800444783983,0.32594653682194613,0.29456503024895303,102.30570050211676,79.02708485760432,53.373599999999996,72439
SEMS R15B Sample 2_20.00kV_0.10nA_33.7nm_500.00ns_017.tif,4,17754,3.085848929168746,3.062927284488082,3.024496560852878,0.6339346480329643,0.6572444213287548,0.5777774033766526,0.2593094107326177,0.26596331386771,0.23614373621297055,107.61884645713641,87.06013977344924,35.5824,64533
SEMS R15B Sample 2_20.00kV_0.10nA_45.0nm_2.00µs_009.tif,11,34503,5.019206787584614,5.117913194597422,4.922061762777696,1.0655105095123922,0.8801497617740481,1.0162449959382744,0.26921234759895385,0.2814187061779952,0.26018757573487855,116.75918036112802,92.6522230553162,23.7216,89359
a_E200175-12116-L_11.tif,4,84709,5.162550362677857,5.030712817827045,5.468075700108071,2.2772210148855727,2.3688740930591665,2.613491322171498,0.8114647645930645,0.8246967583905123,0.915541800804516,202.6742258791864,105.8051699967649,37.065,64913
a_E200175-12116-L_13.tif,1,4302,6.477653825606772,6.477653825606772,6.477653825606772,3.380339986094284,3.380339986094284,3.380339986094284,1.0913779361537432,1.0913779361537432,1.0913779361537432,230.49046954904696,110.2098599940423,35.5824,6714
a_E200175-12116-L_14.tif,3,71557,6.351483087946193,5.812269517162305,4.941182216372579,3.0723352274760996,2.9789304569227597,2.7708878933823975,0.9962461383834899,1.0279881448332777,1.2767336963004734,190.47071565325544,83.65963746659926,38.547599999999996,41541
a_E200175-12116-L_15.tif,1,9864,10.280096640535287,10.280096640535287,10.280096640535287,5.818559683642213,5.818559683642213,5.818559683642213,1.3041603687206702,1.3041603687206702,1.3041603687206702,152.41271289537713,66.14674696751209,14.825999999999999,11789
a_E200175-12116-L_18.tif,5,66589,5.180389007069701,4.864566151735018,4.330466549038696,3.2436909355985817,2.9317127941945453,2.562003300557395,1.755919657428547,1.9053456474896013,1.448717298677491,154.08839297781915,62.92616671044567,35.5824,45684
a_E200175-12116-L_19.tif,1,2443,6.401833620992786,6.401833620992786,6.401833620992786,3.705958058547348,3.705958058547348,3.705958058547348,1.3746769730983228,1.3746769730983228,1.3746769730983228,170.8444535407286,71.94429198682766,26.686799999999998,3644
a_E200175-12116-L_2.tif,2,50867,5.164944468756945,5.164944468756945,5.179932432246686,2.5052900930575293,2.5052900930575293,2.42988462664185,0.9825127408072811,0.9825127408072811,0.8835790495993157,215.03349912516956,114.16218457201293,41.5128,36181
a_E200175-12116-L_21.tif,4,39825,5.515015258158564,5.605491524187302,5.302107076412008,2.751342295454774,2.818654264771104,2.5499966004135057,0.9806626543925847,1.0186691058946307,0.9265604060090413,125.77446327683616,65.28446389496717,23.7216,41587
a_E200175-12116-L_22.tif,19,115056,4.554972453630962,4.604198530397261,3.5935852157368657,2.1635050562887295,2.39728204168301,1.9806040734906167,1.0305868232108968,1.066603706134903,1.22791520696637,117.21268773466834,52.610928529004156,32.6172,126275
a_E200175-12116-L_23.tif,16,60249,4.662777271809474,3.773007972648216,2.666455181992249,2.3729843708930813,1.755020979283913,1.3151847017831326,1.0617038453498915,0.8877342124884149,0.9732949256291461,106.73873425285068,54.09162759037967,40.0302,79332
a_E200175-12116-L_24.tif,8,148812,6.097399818822444,5.4646599027636515,4.092956353146511,2.6020453671900268,2.392365866084175,1.95304975268555,0.7867949426660972,0.7434439042232236,0.9126799048132241,139.56899309195495,72.97038711579775,34.099799999999995,71219
a_E200175-12116-L_25.tif,12,152244,4.427278860264779,3.8817124366972426,3.8434209874574887,1.6945209238814165,1.4886657069208837,1.4459393738717912,0.5651609184974715,0.5885675517793951,0.6031075965360643,142.45639893854602,88.86265603152869,37.065,138033
a_E200175-12116-L_26.tif,8,96097,5.348780131428975,4.86855016208777,3.8371864013831996,1.9984245163300396,1.7558240451282958,1.5278018312590902,0.603950938370028,0.6378234885586314,0.6615623274033122,142.22531400564014,85.59733911474395,37.065,74261
a_E200175-12116-L_3.tif,1,55809,3.983653173755961,3.983653173755961,3.983653173755961,2.3266894145087296,2.3266894145087296,2.3266894145087296,1.4041884750015272,1.4041884750015272,1.4041884750015272,200.80958268379652,83.52489197820778,50.4084,21292
a_E200175-12116-L_4.tif,1,15121,6.710802945858915,6.710802945858915,6.710802945858915,4.515214720068465,4.515214720068465,4.515214720068465,2.0564943218268494,2.0564943218268494,2.0564943218268494,208.938165465247,68.35876119665124,31.1346,17081
a_E200175-12116-L_6.tif,2,18091,5.017633863979101,5.017633863979101,4.120172192353402,2.7286958673771053,2.7286958673771053,2.1640252253375407,1.183672719807653,1.183672719807653,1.106269243365027,201.5827206898458,95.70605529838609,48.925799999999995,15986
a_E200175-12116-L_7.tif,2,4488,5.779724029136887,5.779724029136887,4.590420308349839,1.3649374875495977,1.3649374875495977,1.0502447551994445,0.3184166957452742,0.3184166957452742,0.29666459737273465,142.9209001782531,110.22194981251803,31.1346,13868
a_E200175-12116-L_8.tif,2,16060,4.8997902893829615,4.8997902893829615,3.3542203647785644,2.253352418120913,2.253352418120913,1.4256624183489819,0.841097142736592,0.841097142736592,0.7392375327916376,134.2701120797011,77.20056032645107,40.0302,16419
b_E200175-12116-L_1.tif,10,27031,6.047466659547593,6.135025202290731,4.310558420050391,3.249158615583056,3.046436123810591,2.457343335337328,1.1952675309543384,1.1510808959708934,1.3259892794619053,121.42584440087307,52.20395702584831,28.1694,47005
b_E200175-12116-L_10.tif,6,168779,4.985586968596234,4.89722735443708,3.2622730520256313,2.4205836845787414,2.2187568379397304,1.372376991546894,0.9421123261415025,0.9238191728364883,0.7261653273161143,120.91615070595276,70.04899750054336,37.065,73616
b_E200175-12116-L_11.tif,4,95447,3.9052893845927716,3.3025043899525515,2.8514870129649426,1.5270738413808027,1.5348554866310709,1.256404434018659,0.7188412413465877,0.5240035722971066,0.7876735978804653,156.42174190912235,87.50016898314394,54.856199999999994,47342
b_E200175-12116-L_12.tif,7,16334,3.9615522162531005,3.207365923965279,2.915909483080869,1.6029254241630457,1.438716066764278,1.1079834902138563,0.6999125897970997,0.8302734037864433,0.6128478125942077,116.72443981878291,72.37163909774436,40.0302,33250
b_E200175-12116-L_13.tif,19,87143,4.844583297166696,4.600580499044256,4.1810707894550285,2.1691494377605793,2.2513706151186543,1.9132717259800163,0.8287564821252961,0.761075609234943,0.8436689813253759,142.57367774806926,77.33149452736319,34.099799999999995,125625
b_E200175-12116-L_14.tif,8,18147,3.8586243154670488,4.1776976583173235,3.8695037178044256,1.73646984918375,1.8716514695096893,1.636547900488108,0.8336276792796264,0.8532838172619543,0.7329065302510404,131.94930291508237,76.14334680165251,34.099799999999995,44054
b_E200175-12116-L_15.tif,12,259204,5.470847694006868,5.68818216887877,4.603804901044724,2.7326837061000098,2.7406974020402552,2.7228355562892785,1.1081132234055155,0.936284842387044,1.4475704048503453,170.64002870326075,69.7181287821703,37.065,128729
b_E200175-12116-L_16.tif,17,105016,5.098108006965021,5.084359078625391,4.475762993869972,2.719064492111414,2.1048987537798123,2.6388588307376786,1.1319218268664102,0.8620436285517508,1.4365794815523514,159.25838919783652,65.36145871260756,35.5824,104366
b_E200175-12116-L_17.tif,11,197022,4.295914626746999,4.701998648432123,4.1659207576473705,2.333471222160676,2.629162343626569,2.3087434576838457,1.1567928252380064,1.2121874382231694,1.2431464983793568,142.057064693283,63.329374511867975,34.099799999999995,117796
b_E200175-12116-L_18.tif,9,46578,6.090720697355093,6.648551765577314,5.466778882430301,2.8264119239670533,3.1254918170678354,2.9468370252597014,0.9741028471619833,0.9094833338502578,1.1694067529693106,162.10092747649105,74.72131597402202,29.651999999999997,65594
b_E200175-12116-L_19.tif,8,20407,5.226784688646367,5.4089564906921686,4.458813850645344,2.64046168968959,2.5023730517953093,2.355955445389942,1.1449732249108537,1.3061717691429267,1.1203585743491762,118.9914735139903,56.118561710398446,26.686799999999998,44247
b_E200175-12116-L_2.tif,18,81835,4.807980393965735,4.2316158662518575,3.2126778166813135,1.6001716577793157,1.380137477339794,0.9017920681835736,0.5362128842671827,0.47083206018470247,0.39023654399849533,109.55167104539622,78.80074186973208,34.099799999999995,108914
b_E200175-12116-L_20.tif,5,110508,5.327816182787167,5.1643338544340125,4.054893989410915,2.973557343461171,3.316405849370595,2.2003203333430967,1.3288725005397197,1.2400053409075278,1.1864291966851763,126.24750244326202,57.74140897075483,31.1346,71499
b_E200175-12116-L_21.tif,9,56206,7.043678532067247,6.592594252177202,5.905160236697769,2.8872773787826747,2.855513753063683,2.405122009923623,0.740979790432808,0.7497016360341847,0.687170211814427,148.83483969682953,88.21566351026134,25.2042,82689
b_E200175-12116-L_22.tif,9,106104,4.724882699451198,4.855967571477373,3.724326629717601,2.0084544266988833,2.391097853311718,1.1732439788084366,0.788952636813849,0.7538971891430979,0.45990041846000645,132.52047990650684,90.77364334322108,35.5824,91696
b_E200175-12116-L_23.tif,5,70575,5.83800285504483,5.497051016281764,5.396304534270252,2.351208219118985,2.3928321245267066,2.107547295220731,0.6892936684138805,0.6830863098728073,0.6408339508858708,160.01122210414454,97.51822968518395,29.651999999999997,90402
b_E200175-12116-L_24.tif,6,204060,5.106499467950678,5.007898782561272,4.912609655410903,2.459066627925631,2.284121112459046,1.9384930082410572,0.9551145605894492,0.9682498769093788,0.651787820721952,152.9521366264824,92.59793219271545,31.1346,171486
b_E200175-12116-L_25.tif,4,140773,4.406945096360033,4.268384434003364,4.048981871767244,1.5443167946184366,1.4694259672994245,1.1096299158898102,0.6239749392505562,0.4455744891032649,0.3775083530112602,144.07249259446058,104.5891970642067,35.5824,163363
b_E200175-12116-L_26.tif,3,3392,4.695426077858942,4.726821447848597,4.852904112194912,1.8576774895762103,1.2214565237278652,2.2096794778361732,0.6803591250334886,0.6575077877223089,0.835978693939263,187.0678066037736,101.88996594183914,38.547599999999996,11451
b_E200175-12116-L_27.tif,3,13691,4.473136257945257,4.256339970910843,4.042899119528977,2.1689241944120323,1.7849184950951291,1.6647756278415802,0.9394465870665772,0.7222234298520762,0.7000375016180239,155.8440581403842,91.67095313195034,38.547599999999996,24729
b_E200175-12116-L_3.tif,14,73979,5.913298385929878,5.542889051908125,3.8790611291922863,2.2473318538561697,1.6683523887232903,1.8340195922979006,0.765669484126726,0.7157803888136013,0.8968128807941071,138.02630476216223,72.76748600284121,35.5824,83767
b_E200175-12116-L_4.tif,10,65704,6.1298202810995,5.810357038102863,4.487971266805556,3.1630762390442833,3.30282251122725,2.3456574179407803,1.129228318062088,1.2647379201702553,1.0949177305286935,106.46185924753439,50.8191122186538,23.7216,75041
b_E200175-12116-L_5.tif,4,37638,4.489527170524647,4.218951761906888,3.05404392014065,1.5195776995767911,1.4959579363595474,1.051123749336973,0.5192559770309828,0.5043945781345462,0.5247956281792016,149.42154205855783,97.99447171273573,48.925799999999995,38710
b_E200175-12116-L_6.tif,12,244693,4.031583859219745,3.9752334155931,3.9307089094353587,1.796681867870025,1.5490947534871657,1.8676681525571661,0.9172983279612142,0.9239859842506704,0.9052987179496067,128.20871868014206,67.29061299587778,32.6172,142399
b_E200175-12116-L_7.tif,8,199038,5.0149301551885745,4.426784099221763,3.658825322981485,2.5482863384190355,2.2947020694115032,1.9453047048550332,1.079345575167665,1.0727453940447604,1.1352677545826146,146.4635094806017,68.59257306486069,40.0302,110005
