image,split,Segmentation Quality,Filter Loading,Asbestos Present,Asbestos Type,accuracy,precision,recall,specificity,dice,iou,tversky,f2,tp,fp,fn,tn,match_status,matched_sample_id,parsed_site_number,Origin of data,Sampling position,Environment,Pump Flow (L/min),Volume sampled (L; dm3),"Frame Width, px","Frame Height, px","Pixel Resolution, nm/px","Images needed to find 3 fibers at 0.003 f/cm3, #",Minimum number of fibres for early termination,Filter Coverage (%),Median Otsu Coverage (%),GT Foreground Fraction (%),Frames Analyzed,Acquired Spectra,"Analyzed volume, cm3",Asbestos Counted,WHO Asbestos Counted,"Airborne WHO Asbestos Concentration, fibers/cm3",8 hr TWA,Sample Notes,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled,mask_quality,filter_loading,asbestos
A33 - 216.tif,val,,,False,,0.9963316917419432,0.4942312839560434,0.6310428145740647,0.997657021978525,0.5543202334179362,0.3834322415181082,0.5826561116031563,0.5979389057111787,105251.0,107708.0,61538.0,45862847.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,1.799397035078569,0.3615054217251864,,,,,,,,,66,166789,3.488778842495165,3.4204645348478704,3.396289631486844,1.4160891783848144,1.331609418462986,1.429458941941018,0.6809466274448166,0.6670209021468728,0.7267829149758191,191.3428823243739,110.8088808718527,56.3388,332625,2,very high,True
A52_10.00kV_50pA_16.9nm_200.00ns_030.tif,val,,,False,,0.9989315546983,0.7904255807897839,0.7960578064992526,0.9994552023675384,0.7932316960717408,0.6573189679324702,0.79435972888272,0.7949249492525483,51614.0,13685.0,13223.0,25105734.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,5.260453197426202,0.2574505278218265,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,64837,3.4072277472754067,3.4072277472754067,3.4072277472754067,2.1865434178751526,2.1865434178751526,2.1865434178751526,1.7912439478929605,1.7912439478929605,1.7912439478929605,111.13422891250366,39.81530492112079,32.6172,21235,1,low,False
A30_Site1.tif,val,,,False,,0.9974524324590508,0.5445194997472724,0.5882411743446148,0.9986091336772076,0.565536564449812,0.3942495503434708,0.5744047887213526,0.5789440225707785,76499.0,63990.0,53548.0,45943307.0,ambiguous_site_not_found,A30,1.0,,,,,,,,,,,,3.634318438443271,0.2818692814220082,,,,,,,,,28,130047,3.379750992549442,3.3063992801850945,3.083747958128394,1.054863532426545,0.9969998162120052,1.0827397349260606,0.4625939035137555,0.4595547063446182,0.5410970941402535,31724.86321099295,20585.895159763564,10287.7614,237695,4,very high,True
A33_15.00kV_0.20nA_39.7nm_50.00ns_009.tif,val,,,False,,0.996652948572314,0.7086787184919644,0.9257704592540936,0.9971784772073276,0.8028072473769594,0.6705747638532013,0.8478528450105842,0.8723259959105023,171586.0,70535.0,13758.0,24928377.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.1946851239123363,0.7359518581767911,,,,,,,,,4,185344,3.2507486593476367,3.58270969824564,2.353832226965366,1.130146597024022,0.9432603476087104,0.991408132899028,0.6189333276601016,0.4691447814215332,0.727679536150009,191.93854130697517,111.09614791607564,81.54299999999999,81073,4,low,True
A33_20.00kV_0.20nA_33.7nm_500.00ns_014.tif,val,,,False,,0.99632091573402,0.7803557667199282,0.9118790770020462,0.9972316856443266,0.84100631650475,0.7256349439010525,0.8679909988951979,0.8821433045491592,245052.0,68974.0,23681.0,24846549.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,1.16154314822721,1.0670674567475809,,,,,,,,,6,268733,4.071275768348308,4.200244705941143,3.8130064494391886,1.5503978138865022,1.597727272403231,1.4435200463035442,0.6668903036196475,0.579418041517735,0.6092122091481699,226.1265345156717,140.52002167525112,59.304,179006,4,low,True
A125 - Site 29.tif,val,,,False,,0.9877277721058204,0.4759643469575299,0.7691932880589674,0.9902450129737892,0.5880517787296764,0.4164825380073844,0.649205778028929,0.6848141420166101,25258.0,27809.0,7579.0,2822938.0,matched_unique_sample,A125,29.0,Asbyg,NF,Indoor,1.9,408.4999999999999,8192.0,5632.0,50.0,11.0,7.489763073726238,20.7,11.057697642933238,1.1387564919211648,3.0,206.0,287.96481284250405,63.0,39.0,0.1354332135757509,0.0606627935808051,,1,32837,3.993248076988277,3.993248076988277,3.993248076988277,0.8164757957214994,0.8164757957214994,0.8164757957214994,0.2570142658445797,0.2570142658445797,0.2570142658445797,106.56701282090324,84.77788654747798,26.6868,19409,4,high,True
A33_20.00kV_0.20nA_33.7nm_50.00ns_017.tif,val,,,False,,0.9965069049488692,0.6260491413181537,0.9517516492914916,0.9967618307745992,0.7552833112180962,0.6067913429820134,0.8232610123402235,0.8620547325855373,135755.0,81089.0,6882.0,24960530.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.4286646387330243,0.5663736899751972,,,,,,,,,5,142637,3.6835561002237447,4.06474285555222,3.6774612305932872,1.256687952982756,1.286106629220081,1.4475768808933935,0.528519935744447,0.4628553449897689,0.6491712814517707,218.0881608558789,132.24106149690132,59.304,113274,4,low,True
A77 - Site 18.tif,val,,,False,,0.9970113580877096,0.92999231496794,0.9419081547118696,0.9983182901302732,0.9359123088820768,0.8795443427212413,0.9383014636588884,0.9395006210883098,62927.0,4737.0,3881.0,2812039.0,ambiguous_site_not_found,A77,18.0,,,,,,,,,,,,11.00495078346946,2.316839044744318,,,,,,,,,1,66808,6.709971088098845,6.709971088098845,6.709971088098845,1.3669273599597969,1.3669273599597969,1.3669273599597969,0.2558330849079837,0.2558330849079837,0.2558330849079837,89.53382828403784,71.29436973548101,13.3434,40602,4,low,True
A52 - Site 3.tif,val,,,False,,0.992276625199748,0.7885626435362066,0.7886973689204624,0.9960648640399894,0.7886300004744661,0.6510232222882806,0.7886569464717081,0.7886704201610185,41547.0,11140.0,11131.0,2819766.0,matched_unique_sample,A52,3.0,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,0.6823453036221591,1.8268238414417608,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,52678,3.240023835913498,3.240023835913498,3.240023835913498,0.7731041634640264,0.7731041634640264,0.7731041634640264,0.3133884625826167,0.3133884625826167,0.3133884625826167,37036.21350468887,28198.97887016502,11430.846,80171,5,very low,True
A44_10.00kV_0.10nA_28.1nm_500.00ns_048.tif,val,,,False,,0.9994678818385576,0.8240329892927502,0.8484419615143766,0.999709791381086,0.8360593567643914,0.718300681072749,0.8409687716109752,0.8434451640930036,34171.0,7297.0,6104.0,25136684.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.1442409098763926,0.159921341333252,,,,,,,,,1,40275,3.4842885708083275,3.4842885708083275,3.4842885708083275,1.224161653472983,1.224161653472983,1.224161653472983,0.541634031252801,0.541634031252801,0.541634031252801,201.46644320297952,130.6837025606152,57.8214,38233,4,low,True
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_019.tif,val,,,False,,0.9984380404154456,0.7627010637750385,0.820628794497128,0.9990792568508482,0.7906052567093472,0.6537197727172045,0.8023471305279636,0.8083498364934257,74207.0,23088.0,16220.0,25052309.0,no_sample_prefix_match,,,,,,,,,,,,,,15.004869302113852,0.3593246142069498,,,,,,,,,2,90427,3.278004239866245,3.278004239866245,3.206549725444272,0.5958504490277623,0.5958504490277623,0.6655843789960146,0.225635454143634,0.225635454143634,0.2619415411729466,104.5886737368264,82.87917492358174,32.6172,124643,5,very low,True
A33_20.00kV_50pA_89.9nm_15.00µs_021.tif,val,,,False,,0.9927702145214458,0.8255374095222738,0.9654798366511474,0.9936231340703922,0.8900413717377218,0.8018689607658144,0.9187564515147816,0.9338202016045696,45393.0,9593.0,1623.0,1494751.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.7753197194719472,3.030631188118812,,,,,,,,,4,47016,8.44344695599137,8.281533725541351,8.335361728416572,4.745187965499314,5.313295962603044,5.476796545339164,1.525237186895139,1.2096601582205984,1.9159250161019687,173.01210226305938,59.33352239461358,20.7564,54656,4,low,True
A78 - Site 8.tif,val,,,False,,0.9931224476207352,0.8022728765681749,0.7723066545813174,0.996816098483042,0.78700461819345,0.6488108940871158,0.7810588069766867,0.778119464985759,36639.0,9030.0,10802.0,2827113.0,ambiguous_site_not_found,A78,8.0,,,,,,,,,,,,3.855341131036932,1.6452095725319602,,,,,,,,,1,47441,3.370575594224459,3.370575594224459,3.370575594224459,0.3251484183972459,0.3251484183972459,0.3251484183972459,0.1067661118086089,0.1067661118086089,0.1067661118086089,94.94709217765224,85.78785631720137,28.1694,45851,4,low,True
A31_Site2.tif,val,,,False,,0.9942338900132612,0.5237853843801589,0.4685503694346203,0.9974189419083556,0.4946306417204648,0.3285775939306822,0.48385772003743,0.4786453370039612,130190.0,118366.0,147667.0,45741121.0,matched_unique_sample,A31,2.0,Asbyg,Personal,Indoor,1.9,186.2000000000001,8192.0,5632.0,50.0,23.0,3.413938517326382,80.0,3.283459489995783,0.6022388284856622,5.0,83.0,218.7639663454684,14.0,14.0,0.0639959141072229,0.013065832463558,,30,277857,3.240719054256913,3.159899038959679,2.859447131562956,0.9670353402648256,0.8975069563118001,0.9137522099004408,0.4183279827702217,0.3803550903080026,0.4696276891750598,31604.8486451664,21505.34375335724,11052.783,400255,3,very high,True
A77 - Site 7.tif,val,,,False,,0.9982273578643798,0.3577228847245544,0.7308145942495542,0.9985274583994466,0.4803309208979291,0.3160759980598822,0.5566461908681342,0.6046823405943441,37797.0,67863.0,13922.0,46017762.0,matched_sample_and_site,A77,7.0,Asbyg,Personal,Indoor,1.9,399.0000000000001,8192.0,5632.0,50.0,11.0,7.315582537127958,23.6,1.4341029253872957,0.1120979135686701,10.0,266.0,937.5598557662928,8.0,7.0,0.007466189979176,0.0032664581158895,,12,51719,3.4810860537835238,3.591769882315337,3.734639122290946,1.22547395675187,1.258994314642783,1.7031956008659277,0.5567850248911536,0.5797688387611293,0.8384164181293179,41433.19112898548,22537.435327703104,11094.2958,84070,3,medium,True
A112 - Site 21.tif,val,,,False,,0.9927049116654796,0.3512710576954352,0.8511247443755818,0.9933076985497078,0.4972996224249636,0.3309373111541201,0.596487003978149,0.6625616077226905,10405.0,19216.0,1820.0,2852143.0,matched_unique_sample,A112,21.0,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.8711034601384943,0.423951582475142,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,3,12225,3.6753282846452784,3.7131972019702575,3.4895862201217787,0.94876276476095,0.8530551326290069,1.218980088235032,0.3805694230219726,0.22889589215034,0.5368522840379529,103.47321063394683,67.32801304541186,29.652,20237,3,medium,True
A33 - Site 3.tif,val,,,False,,0.9961589249697596,0.4822248591707515,0.6462419749582847,0.9974465818598974,0.5523138756754296,0.3815149336553295,0.5864063920694251,0.6050812276865956,109317.0,117376.0,59841.0,45850810.0,matched_sample_and_site,A33,3.0,Asbyg,Personal,Indoor,1.9,43.70000000000014,8192.0,5632.0,50.0,98.0,0.801230468352112,22.15,1.6817591407082295,0.3666400909423828,5.0,64.0,51.34256353005904,18.0,15.0,0.2921552600547126,0.0139991062109549,,20,169158,3.938069659281816,3.9438991516557,3.644232728975436,1.4509624452405212,1.4608323403723855,1.2276472545982855,0.5729517525795622,0.5886205356916375,0.5080090349025231,37490.99680180659,24861.2547631221,10287.7614,207322,1,high,False
A60 - Site 2.tif,val,,,False,,0.99811315536499,0.0132065811826565,0.3356002365454299,0.9981617230273868,0.0254131028614901,0.0128700858383684,0.0403197158081561,0.057052377601281,1135.0,84807.0,2247.0,46049155.0,matched_unique_sample,A60,2.0,Asbyg,Personal,Indoor,1.9,277.4000000000001,8192.0,5632.0,50.0,16.0,5.086071668669915,2.7,0.1506328582763672,0.0073302875865589,10.0,75.0,651.8273282946609,6.0,2.0,0.0030682972517161,0.000933273747397,,6,3382,4.256729239241606,4.1733511335635285,4.669855066122745,1.4153607353653943,1.3466352918181603,1.7651587504291992,0.502566833905529,0.5105825050910033,0.6076913241813295,37366.27587226493,23242.19538305125,8001.592199999999,16721,0,very low,False
A31_Site1.tif,val,,,False,,0.9966472712430086,0.2200096915604415,0.7060248806594992,0.9969960531261202,0.3354784386840536,0.2015464662523381,0.4246207384046083,0.4896786977350701,39046.0,138428.0,16258.0,45943612.0,matched_unique_sample,A31,1.0,Asbyg,Personal,Indoor,1.9,186.2000000000001,8192.0,5632.0,50.0,23.0,3.413938517326382,80.0,3.464638103138317,0.1198681918057528,5.0,83.0,218.7639663454684,14.0,14.0,0.0639959141072229,0.013065832463558,,20,55304,2.9345921153358896,2.69558230789384,2.7268615860701426,0.679217939754529,0.6085902160419876,0.6634776760724945,0.3073455835566149,0.2646010282787091,0.3215483424375928,24936.267882974105,18868.97897126941,9144.6768,165155,2,very high,True
A52_10.00kV_0.20nA_28.1nm_500.00ns_046.tif,val,,,False,,0.982009236246645,0.8603419709113369,0.9362582446437446,0.9861719091179916,0.8966961670211309,0.812737289781812,0.912112888248163,0.9200217650765956,1966426.0,319207.0,133877.0,22764746.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,1.6446108235240304,8.33974606992559,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,9,2100303,2.6981087083096167,2.232918819437005,2.1496689269260685,0.93924966890816,1.0370699009506152,1.049730832329734,0.5370254030532203,0.5917946690936667,0.9543544653737418,175.29045332982906,89.69225205866827,81.54299999999999,430011,4,low,True
A112 - 219.tif,val,,,False,,0.9984801682558924,0.7078071974468921,0.6674240321908677,0.9993096567313672,0.6870226963332952,0.5232555767831413,0.6790467123646041,0.6751277674167968,76962.0,31771.0,38350.0,45990261.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.4273978146639737,0.2499320290305397,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,52,115312,3.449678887205293,3.436770415811212,3.718198162224623,1.1046565895340636,0.9604154680080468,1.323931940038604,0.4720708615049401,0.4591970142437334,0.5529593691952195,154.3528167059803,99.39269485230642,41.5128,272219,1,medium,False
A112 - Site 13.tif,val,,,False,,0.9948910799893432,0.6179596512439961,0.8769077937321065,0.9958042075348096,0.725005599940132,0.5686343405948207,0.7789811472118816,0.8090992417297884,19420.0,12006.0,2726.0,2849432.0,matched_unique_sample,A112,13.0,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,3.007056496360085,0.7680025967684659,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,5,22146,5.833223547575055,5.653826115938228,4.506921709902637,1.42102277745392,1.0052646796016729,0.9307322626613916,0.3324163908616001,0.1923424521309942,0.2602580976973555,100.22943195159397,79.53087715295996,22.239,43835,3,medium,True
A52_20.00kV_0.20nA_28.1nm_500.00ns_042.tif,val,,,False,,0.9982243271351748,0.3078590256760113,0.6297228213113548,0.9985910531877418,0.4135443851388911,0.2606718910160598,0.4793697991248455,0.5208202580482852,15767.0,35448.0,9271.0,25123770.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,1.8091461586159223,0.0994192562210295,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,2,25038,4.000769139078931,4.000769139078931,3.074422160969396,1.000263963601215,1.000263963601215,0.755666246168468,0.3360462165784482,0.3360462165784482,0.3258929675615486,232.46505311925876,175.32716350666416,75.6126,26635,2,low,False
b_E200175-12116-L_11.tif,val,,,False,,0.9978574884742516,0.5692224442223969,0.7163661508480397,0.9985897375903516,0.6343735358380163,0.4645293222457426,0.6648102215968607,0.6811507288188138,68375.0,51745.0,27072.0,36640008.0,no_sample_prefix_match,,,,,,,,,,,,,,1.0972457811412666,0.2594570937717467,,,,,,,,,4,95447,3.905289384592772,3.3025043899525515,2.8514870129649426,1.5270738413808027,1.5348554866310709,1.256404434018659,0.7188412413465877,0.5240035722971066,0.7876735978804653,156.42174190912235,87.50016898314394,54.8562,47342,2,medium,False
A51_10.00kV_0.40nA_42.2nm_50.00ns_083.tif,val,,,False,,0.984618882527242,0.3783016276764619,0.5548829404490212,0.9895456018508194,0.4498855354272049,0.2902272997956905,0.4867256909105956,0.5075049326917437,158393.0,260302.0,127060.0,24638501.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,0.7233447754025372,1.133458141467431,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,10,285453,2.6644801112016303,2.631097726180785,2.1750852872188107,0.6280470677413945,0.5765226586419385,0.3783886674003259,0.3073109377466962,0.2868504713290956,0.2106024262522608,167.68863525694246,138.51668526219697,77.09519999999999,187321,4,high,True
A33_20.00kV_0.20nA_22.5nm_50.00ns_018.tif,val,,,False,,0.9980124090225254,0.8762597407060185,0.9056483980961452,0.9988459083976996,0.890711718753392,0.8029578368505059,0.8966268744103953,0.8996140119994911,203981.0,28805.0,21251.0,24930219.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.9671637708892412,0.8943365251687404,,,,,,,,,3,225232,3.712536126594721,4.016388568122031,3.90977401610961,1.4111100678499104,1.5988535432387188,1.7786757393779191,0.6159044689354672,0.6146732570963681,0.8346286788582998,214.4753454216097,116.90395330935996,54.8562,87041,4,low,True
A78 - Site 5.tif,val,,,False,,0.9976574290882424,0.8466168212698643,0.9377663230237328,0.998267988189806,0.889863531866876,0.8015803078366815,0.9084251279129064,0.917999367569724,27289.0,4944.0,1811.0,2849540.0,ambiguous_site_not_found,A78,5.0,,,,,,,,,,,,3.2655195756392046,1.009160822088068,,,,,,,,,2,29100,4.487949309680705,4.487949309680705,3.200016976273632,2.026396573040182,2.026396573040182,1.0512803955719907,0.7701985699025419,0.7701985699025419,0.489255130164463,170.7964261168385,114.68580678522449,53.3736,44479,5,low,True
A82 - Site 5.tif,val,,,False,,0.9965407848358152,0.3571966774090891,0.8139888494677313,0.9969241105911866,0.4965124752749956,0.3302405022388265,0.5882920214193056,0.6482015360335172,78694.0,141616.0,17983.0,45899051.0,ambiguous_site_not_found,A82,5.0,,,,,,,,,,,,1.2029756199229846,0.2095417542891069,,,,,,,,,12,96677,3.250637988310194,3.324075529748145,3.5060500552579605,1.0203623668612216,1.0189030214988406,1.4216032653051254,0.4636913013318225,0.4489459507593369,0.6820050634810501,50764.34978329903,30180.854318138103,14479.0716,155970,3,medium,True
