image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A36 - Site 2.tif,15,465,25688.393548387096,18060.223047013078,6858.5076,2829,3.745478615252922,1.1122201718290574,0.42237410255192787
A36 - Site 2.tif,16,401,33266.43890274314,23942.649497487437,10668.7896,3184,3.1181080656714757,0.8739313225604302,0.3894217891896323
A36 - Site 2.tif,17,28485,34062.03205195717,25959.750110889334,10668.7896,18036,3.192680081714728,0.7594377848692638,0.3121093965255871
A36 - Site 2.tif,18,1768,38625.152149321264,36107.28015102481,16003.184399999998,9270,2.413591644254073,0.15733568615849236,0.06973308395881193
A36 - Site 2.tif,19,1008,35039.706349206346,21525.033084947838,9144.6768,3355,3.8317052767975386,1.4778732545521707,0.6278584200505994
A36 - Site 2.tif,20,3399,27374.99882318329,24434.274605997423,11811.8742,16307,2.3175829982307223,0.2489633878071083,0.12035242562358937
A36 - Site 2.tif,21,1774,38568.10879368658,28059.550243550424,12954.958799999999,5543,2.9770923542926906,0.8111610937834898,0.3745091585189551
A36 - Site 2.tif,22,6995,49497.097784131525,28387.965683159327,11811.8742,11015,4.190452501101783,1.787111151332303,0.7435943926579913
A36 - Site 3.tif,1,2326,27385.305674978503,18192.11319266417,7239.5358,5071,3.782743318285777,1.2698593855011584,0.5053394503952606
A36 - Site 3.tif,2,2138,38705.30589335828,24695.8048101769,10668.7896,5031,3.6279003846248874,1.313129380971975,0.5672826292100642
A36 - Site 3.tif,3,9233,37104.754251055994,29608.819187338024,13717.0152,21608,2.705016631535769,0.5464698372363476,0.25316561988804387
A36 - Site 3.tif,4,8198,44234.65942912905,33787.522573136965,17908.325399999998,24919,2.4700611833367936,0.5833676026450947,0.30920103222646683
A36 - Site 3.tif,5,671,43452.15052160954,35437.20315944159,16003.184399999998,2722,2.715219011135208,0.5008345315425436,0.22617324866480762
A36 - Site 3.tif,6,15419,40710.47344185745,25644.899788669984,11049.817799999999,14669,3.684266490061095,1.3634228116570242,0.5874686108088292
A36 - Site 3.tif,7,1334,33568.36131934033,22504.46058661778,8001.592199999999,4364,4.195210213199616,1.382712397253727,0.49163145635655675
A36 - Site 3.tif,8,3944,35722.087728194725,19305.073246985263,8001.592199999999,6717,4.464372444293035,2.0517184668807475,0.850398973946638
A36 - Site 3.tif,9,2848,44305.7893258427,29288.724567327987,12954.958799999999,4738,3.419986895350721,1.1591750302211012,0.5127251179541409
A36 - Site 3.tif,10,1594,30496.258469259723,19221.341738299903,8001.592199999999,5235,3.8112737698906494,1.4090841483955818,0.5865832304769792
A36 - Site 3.tif,11,7418,23351.80021569156,18671.63384222371,7620.563999999999,16441,3.064313903230905,0.6141496053916364,0.2506564992122809
A36 - Site 3.tif,12,652,29256.217791411043,21965.061313414255,9144.6768,3213,3.19926208779506,0.7973115548478231,0.33194337015306646
A36 - Site 3.tif,13,4999,59243.82096419284,33806.9876790831,16003.184399999998,6980,3.7020020193078462,1.589485732920371,0.752413481099364
A36 - Site 3.tif,14,633,34524.47867298578,25464.981299816063,8001.592199999999,3262,4.314701100731257,1.1322118331847,0.3557629698016545
A36 - Site 3.tif,15,739,21790.748308525035,20095.144547214455,8001.592199999999,4649,2.7233015334745256,0.21190829511512235,0.0843787790292246
A36 - Site 3.tif,16,1476,34691.865853658535,23367.23546166627,9906.733199999999,4213,3.5018471935454483,1.14312459650986,0.4846371497631959
A36 - Site 3.tif,17,635,27043.685039370077,19884.54366913124,9144.6768,4328,2.9573144716651445,0.7828752756172869,0.3600354873292409
A36 - Site 3.tif,18,2715,49953.227255985264,38391.12560300161,13335.987,5597,3.745746546989571,0.8669850722691156,0.3011659979064709
A36 - Site 3.tif,19,3201,34468.99094033115,23027.358723623263,9525.705,5829,3.6185238720173425,1.2011323273916072,0.49687123712391706
A36 - Site 3.tif,20,5524,32961.55267921796,21109.200621010867,8001.592199999999,11594,4.119374226441678,1.4812492016516765,0.5614780147763785
A36 - Site 3.tif,21,549,26340.39344262295,23230.227682596935,8001.592199999999,4436,3.2918940111181914,0.388693360306731,0.1338844286211915
A36 - Site 4.tif,1,707,36355.86704384724,26023.243436754175,7239.5358,3352,5.021850578292192,1.4272494663371638,0.3970536429173819
A36 - Site 4.tif,2,9143,53126.64759925626,37518.228655282815,19051.41,11244,2.788593999038831,0.8192789375676265,0.41602227779406425
A36 - Site 4.tif,3,2017,44672.002478929106,29993.41176470588,15622.1562,8228,2.8595286020056894,0.9396008160649314,0.48939383186447144
A36 - Site 4.tif,4,1841,45104.96577946768,29410.00420891525,11811.8742,5227,3.818612103016598,1.3287443893145379,0.5336606366683001
A36 - Site 4.tif,5,4002,50943.92453773113,26351.95067490854,14479.0716,7927,3.518452421887046,1.6984496342158848,0.9332126553435349
A36 - Site 4.tif,6,1052,21582.136882129278,14999.867034482759,5715.423,3625,3.7761224116030463,1.151668012609916,0.43882187972135633
A36 - Site 4.tif,7,2093,34019.53081700908,21637.274436090225,9144.6768,5054,3.720145781092217,1.3540398038895496,0.5722650705146095
A36 - Site 4.tif,8,1147,51491.641673932,34369.74163652803,16003.184399999998,4424,3.2175872243214183,1.0699058143323819,0.49816784247228374
A36 - Site 4.tif,9,477,35133.03144654088,24116.1191799861,8763.648599999999,2878,4.008950272892137,1.257114789671303,0.45682774182394636
A36 - Site 4.tif,10,4911,32662.54917532071,26852.734877126655,13335.987,10580,2.4492037353737834,0.4356493672489106,0.2163583830390673
A36 - Site 4.tif,11,358,39051.796089385476,26214.0,10287.7614,2700,3.795946909241841,1.2478707067771806,0.48973052908295484
A36 - Site 4.tif,12,3331,24061.40318222756,20728.828397968035,9144.6768,8071,2.631192300005753,0.3644278367777724,0.1607700503027271
A36 - Site 4.tif,13,8058,36784.01005212212,18380.370724191063,6858.5076,9735,5.363267374970684,2.6833300188956883,1.0012659485534399
A36 - Site 4.tif,14,833,43061.229291716685,39498.24332019273,16765.2408,4566,2.568482600720593,0.21252220675063807,0.09020618822563047
A36 - Site 4.tif,15,442,47859.56334841629,35166.95371024735,12954.958799999999,2830,3.694304558373381,0.9797491319045449,0.360924342288619
A36 - Site 4.tif,16,932,38661.954935622314,27610.971976047906,9525.705,4175,4.058697485968936,1.1601223174098723,0.4002388242310689
A36 - Site 4.tif,17,2198,44860.29708826206,31842.370615807336,12192.902399999999,6187,3.6792139899541283,1.0676642890575458,0.408824036046745
A36 - Site 4.tif,18,1436,28003.3356545961,16233.743535988819,7239.5358,4293,3.8681120486423204,1.625738506409627,0.7250078881995303
A36 - Site 4.tif,19,590,27779.086440677966,21117.021670854272,9144.6768,3184,3.0377329946365723,0.7285183408358847,0.31548316205099725
A36 - Site 4.tif,20,842,29680.75296912114,19877.61788874842,8382.6204,3164,3.5407487817396253,1.1694595022292817,0.493174541096133
A36 - Site 4.tif,21,651,28448.044546850997,24125.155370476736,10287.7614,3482,2.765231758468207,0.42019726238694255,0.17918596212079213
A36 - Site 4.tif,22,1460,47075.71095890411,28488.97499045437,10287.7614,5238,4.575894514705439,1.8066841993858516,0.6524185575181611
A36 - Site 4.tif,23,447,36276.671140939594,32434.54554263566,14860.0998,3096,2.441213156651558,0.25855314903748816,0.11845782125272024
A36 - Site 4.tif,24,3852,57786.30321910696,35596.63035736215,17527.297199999997,8143,3.296931783588059,1.266006538745298,0.6233644207041995
A36 - Site 4.tif,25,282,37793.58156028369,26173.64548765682,12573.9306,2471,3.0057094127952024,0.9241291718770601,0.44395558418112796
A36 - Site 4.tif,26,3053,49899.07959384212,29312.739860712823,13717.0152,4882,3.6377505504117065,1.5007885777595618,0.7023000862745574
A36 - Site 4.tif,27,453,43389.883002207505,35649.33921438082,12573.9306,3004,3.450781174358716,0.6156025537329215,0.2171300775387725
A36 - Site 4.tif,28,1402,32972.256776034235,19857.573869610937,10287.7614,3804,3.204998200677767,1.2747849018359378,0.6604373219271648
A36 - Site 4.tif,29,581,44632.18588640275,25528.12483355526,8382.6204,3004,5.324371587475142,2.279008250549518,0.7483534798344771
A36 - Site 4.tif,30,930,52044.43440860215,29981.913949759488,14098.043399999999,3742,3.6916069082724796,1.5649349227302716,0.7358609759138571
A36 - Site 4.tif,31,808,37733.51608910891,23382.78829431438,8382.6204,2990,4.501398642489393,1.711962024998461,0.6137303906684999
A36 - Site 4.tif,32,1605,41378.76137071651,30209.90634690924,15241.127999999999,4837,2.7149408738440726,0.732810263374203,0.3697083630630404
A36 - Site 4.tif,33,2307,37948.99653229302,22882.262482419126,9525.705,5688,3.983851749792082,1.5816922789292842,0.6584459933296966
A36 - Site 5.tif,1,1516,27921.62598944591,20138.064804256937,8001.592199999999,5262,3.4895087491975683,0.9727515462709093,0.3865098886532414
A36 - Site 5.tif,2,566,34100.63074204947,31813.57235274089,13335.987,2937,2.5570383910860066,0.17149524735640967,0.0718893924878832
A36 - Site 5.tif,3,2003,40486.41737393909,25916.967131118257,12573.9306,5598,3.219869638369635,1.1587029311907642,0.5621587653025114
A36 - Site 5.tif,4,681,31166.06167400881,26409.19761904762,8763.648599999999,3360,3.5562883790175306,0.5427949330323176,0.1801214911402119
A36 - Site 5.tif,5,708,38875.24293785311,20893.557805907174,8001.592199999999,3555,4.858438416519718,2.2472633798962494,0.8606329902728878
A36 - Site 5.tif,6,1903,35823.74724119811,22959.898935176538,9525.705,5353,3.7607449780525952,1.3504353017449169,0.5602746049682059
A36 - Site 5.tif,7,867,27602.452133794694,22439.679052077237,9144.6768,3418,3.0184174615951993,0.5645659430754086,0.23007339230358725
A36 - Site 5.tif,8,6202,26215.823282811994,17139.78147017379,7620.563999999999,8516,3.440142131576822,1.190993450435728,0.5295307777655627
A36 - Site 5.tif,9,1254,31391.914673046253,23267.452759975193,8382.6204,4837,3.7448808576622175,0.9692031280649863,0.34917711005492247
A36 - Site 5.tif,10,2466,44433.069748580696,29146.572614107885,12573.9306,4820,3.5337454263144537,1.2157294024241436,0.5244698008529622
A36 - Site 5.tif,11,481,32658.234927234927,20682.3891493637,13335.987,2986,2.4488802311527778,0.8980097069577414,0.5790358981923459
A36 - Site 5.tif,12,811,30832.71146732429,22667.249045521294,8382.6204,3405,3.6781710248131367,0.9740942607628106,0.36023173369654077
A36 - Site 5.tif,13,2953,48162.47883508297,20771.16415261757,8001.592199999999,7889,6.019111900631825,3.423233026350827,1.3187183193581558
A36 - Site 5.tif,14,1733,25205.575302942874,20368.04131903059,7620.563999999999,7551,3.3075734686973037,0.6347999943187846,0.23750609634663425
A36 - Site 5.tif,15,2063,34898.93068347067,17475.67935121647,6477.479399999999,4809,5.387733179578587,2.6898196437687334,0.9969999438695019
A36 - Site 5.tif,16,1182,31655.355329949238,21133.58431845597,12573.9306,4145,2.5175385754017174,0.8367925151014353,0.49786968707904505
A36 - Site 5.tif,17,1432,38680.29469273743,25568.215562090027,11430.846,4421,3.3838523144046895,1.1470786266069835,0.5128273069663705
A36 - Site 5.tif,18,1014,37488.2909270217,23114.72973752524,9906.733199999999,3467,3.7841223913230913,1.4508880878594723,0.6218355720662273
A36 - Site 5.tif,19,547,40300.60694698355,27868.448585231195,12192.902399999999,2898,3.3052513359698916,1.0196225602316114,0.4461015590346238
A36 - Site 5.tif,20,1134,31634.1164021164,26277.12760971453,10668.7896,4694,2.9651082820198034,0.5021177652989659,0.2038650826667743
A36 - Site 5.tif,21,1776,40576.76914414414,27028.329875940613,11811.8742,4917,3.4352523957721957,1.147018588141758,0.5012680890896895
A36 - Site 5.tif,22,2348,37779.54727427598,30487.75857541441,16384.2126,6093,2.3058506500491163,0.4450496875789515,0.23917103255794414
A36 - Site 5.tif,23,1752,38118.14611872146,20966.3042690294,9144.6768,4966,4.168342627339194,1.8756094091453626,0.8180670102656054
A36 - Site 5.tif,24,2089,27185.408329344184,16429.95487656819,7049.021699999999,4942,3.856621455613567,1.5258079646372398,0.6546246495240524
A36 - Site 5.tif,25,944,31254.085805084746,24023.06480852028,10668.7896,4413,2.929487502973669,0.6777733245913563,0.3010032672432712
A36 - Site 5.tif,26,2526,46664.62747426762,23860.215987399093,9144.6768,5079,5.10292801974331,2.4937361905281974,0.9557504214925082
A37 - Site 2.tif,1,2408,34538.21719269103,21377.005302614736,10287.7614,5469,3.3572140575361185,1.2793076528838918,0.6156714518127718
A37 - Site 2.tif,2,1346,33941.566121842494,19811.90386790319,7620.563999999999,4421,4.4539441072600345,1.8541491487927617,0.7131905317198369
A37 - Site 2.tif,3,431,25135.31554524362,22257.009893733968,11430.846,2729,2.1989024736420757,0.2518016296875255,0.1293213088932799
A37 - Site 2.tif,4,3948,35969.454407294834,19779.06272555422,11049.817799999999,5819,3.255207919108158,1.4652179768725202,0.8185621283669176
A37 - Site 2.tif,5,2126,23780.961900282222,17114.659843848913,9525.705,4739,2.496504132791983,0.6998224337648825,0.38950829974136547
A37 - Site 2.tif,6,642,20801.38785046729,15964.470821230525,6477.479399999999,3787,3.2113398693996897,0.7467282766239749,0.30298010396945374
A37 - Site 2.tif,7,31238,28757.993949676675,19976.581994970664,9144.6768,29825,3.14477969846296,0.9602758136511077,0.4395853082830905
A37 - Site 2.tif,8,2998,25516.80820547031,12365.016926331988,5715.423,5199,4.464552878312886,2.3011054963237743,1.0636290558664923
A37 - Site 2.tif,9,2780,25029.211510791367,19572.180631451123,11430.846,6588,2.1896202180284354,0.47739518836448935,0.27881568140488083
A37 - Site 2.tif,10,1887,28897.586645468997,19224.888996889582,8382.6204,5144,3.447321394326113,1.1538990419472979,0.5031341221340389
A37 - Site 2.tif,11,273,34043.556776556776,26519.827908869,15431.6421,2458,2.2060877614920007,0.48755205822735487,0.2837020245206337
A37 - Site 2.tif,12,1943,20545.58260422028,14180.307659392383,6477.479399999999,11685,3.1718483896974745,0.9826777596263864,0.44888130058358366
A37 - Site 2.tif,13,3385,27573.632496307237,18520.070994182974,8382.6204,7564,3.2893810265193855,1.080039542541311,0.48885133890485816
A37 - Site 2.tif,14,8483,43818.3636685135,24206.830328602482,11430.846,15642,3.8333438897239245,1.7156677064754315,0.8101652745807937
A37 - Site 2.tif,15,3422,46290.41642314436,30337.685767410414,15241.127999999999,5916,3.0372040982212067,1.0466896318778687,0.525838746502726
A37 - Site 2.tif,16,4923,37704.24395693683,21856.82585483666,10287.7614,7867,3.664960965842402,1.54041462334894,0.7250557883996713
A37 - Site 2.tif,17,1153,37568.58542931483,20885.996878251823,9525.705,3844,3.943916532086117,1.751323240751786,0.7987451424177062
A37 - Site 2.tif,18,1332,19315.518018018018,17700.53405070755,9335.1909,6784,2.069107983426169,0.1729995652588892,0.09123927914734302
A37 - Site 3.tif,1,3040,16739.32302631579,14789.035795454545,7239.5358,7040,2.3122094411485152,0.2693939618143128,0.13187385965076587
A37 - Site 3.tif,2,2173,31845.528762080074,18624.407871720116,8382.6204,6860,3.7989944960459,1.577206202769743,0.709881408387121
A37 - Site 3.tif,3,7922,35993.23605150214,19842.459409916202,8763.648599999999,11456,4.107106262962332,1.842928371359791,0.813950342945215
A37 - Site 3.tif,4,866,16221.566974595842,13763.649178113037,5715.423,4441,2.838209345934231,0.43005002367777584,0.17858038697975545
A37 - Site 3.tif,5,1587,21594.477630749843,11258.758204633205,4572.3384,4144,4.722852016093694,2.260488730688445,0.9180159337513886
A37 - Site 3.tif,6,2032,43635.74163385827,20362.499450951684,8763.648599999999,5464,4.979175184387069,2.655656707056925,1.1429462399227925
A37 - Site 3.tif,7,3038,39057.23238973009,22303.824289911852,11049.817799999999,5105,3.5346494482193855,1.5161705290564225,0.7511450898305537
A37 - Site 3.tif,8,910,28146.301098901098,24115.314113597247,14479.0716,4648,1.9439299615647774,0.27840092905549735,0.16715465393956183
A37 - Site 3.tif,9,2272,51504.180017605635,23605.33365440185,9525.705,5191,5.4068628009739506,2.928795964516484,1.1818873976386042
A37 - Site 4.tif,1,9567,43428.19149158566,25265.257977441433,14098.043399999999,10373,3.0804410413117935,1.2883300894173262,0.7188896915422023
A37 - Site 4.tif,2,536,19922.774253731342,14754.350265800354,6858.5076,3386,2.904826445581586,0.7535785172744363,0.3502983116720201
A37 - Site 4.tif,3,2859,32011.10738020287,19798.120804195805,9906.733199999999,5720,3.2312475499159055,1.2327965565878707,0.6168760508528973
A37 - Site 4.tif,4,19937,40077.3304910468,24831.151506758255,12954.958799999999,18052,3.0935899611672917,1.1768604763356543,0.6139940380989933
A37 - Site 4.tif,5,11154,28948.39797382105,19001.202968903897,8763.648599999999,14214,3.3032358204992405,1.1350517870953662,0.5235034340294578
A37 - Site 4.tif,6,1289,34218.483320403415,20451.500811876595,10287.7614,4311,3.3261350054609697,1.3381902994477923,0.6731526764297575
A37 - Site 4.tif,7,2149,29613.5993485342,22131.975310744085,10287.7614,5873,2.8785270378165473,0.7272353767635827,0.33804592372533243
A37 - Site 4.tif,8,1139,24611.75504828797,17717.945049248316,8001.592199999999,3858,3.07585720855122,0.8615547789390017,0.38908631784746583
A37 - Site 4.tif,9,7068,50118.41794001132,31564.68615885284,17146.269,9833,2.922992631223859,1.08208565846877,0.5878002932701074
A37 - Site 4.tif,10,796,38362.41582914573,26760.10629004077,12954.958799999999,3434,2.9612148075002844,0.8955883008362792,0.4335673936922522
A37 - Site 4.tif,11,495,36883.91313131313,30275.525467898602,15241.127999999999,4221,2.420025153734614,0.43358914533164417,0.21827491220323406
A37 - Site 4.tif,12,3889,52030.90228850604,23343.638520368346,10668.7896,6407,4.876926459254316,2.688895820769659,1.228911411693362
A37 - Site 4.tif,13,534,37100.88576779026,21490.48025682183,12192.902399999999,3115,3.042826437104904,1.2802862680960714,0.7263870013331081
A37 - Site 4.tif,14,429,35761.34032634032,22185.51130063966,8763.648599999999,2345,4.080645169444553,1.5491069582234474,0.6119231980604891
A37 - Site 4.tif,15,2324,44659.8321858864,34595.32265234303,18289.3536,5399,2.4418485837499464,0.5502933429827651,0.2909211061472447
A37 - Site 4.tif,16,837,23367.041816009558,18956.626865671642,6858.5076,5293,3.407015516899841,0.643057529065286,0.23265821401603698
A37 - Site 4.tif,17,1572,27721.831424936387,15901.915510718789,6096.4511999999995,4758,4.547207960081911,1.938819081205507,0.743301390718802
A37 - Site 4.tif,18,1938,35102.38080495356,20118.39615194869,8382.6204,4054,4.187518834195531,1.7875060467949844,0.7447902178596902
A37 - Site 4.tif,19,1049,25396.940896091517,20275.33126293996,8001.592199999999,3864,3.173985909461842,0.6400738134524224,0.2526030064184702
A37 - Site 4.tif,20,2400,23795.415833333333,16961.54175334324,8001.592199999999,10095,2.9738351116298576,0.8540642798543959,0.4029040625766851
A37 - Site 4.tif,21,642,32476.8738317757,24755.921072994584,16003.184399999998,3877,2.029400713007807,0.4824635251204312,0.3118830737912042
A37 - Site 5.tif,1,855,19590.614035087718,16102.769276511397,6858.5076,5045,2.8563960525551004,0.5085428145579711,0.2165990643399309
A37 - Site 5.tif,2,933,28878.20578778135,20974.7722007722,8001.592199999999,3626,3.60905743081299,0.9877326148912303,0.3768066471165017
A37 - Site 5.tif,3,592,20040.35641891892,17660.41555492478,6477.479399999999,3523,3.0938510462708666,0.3674177433880323,0.13476131728560156
A37 - Site 5.tif,4,350,16503.071428571428,11334.97114774889,4953.366599999999,3154,3.3316878723529393,1.043351057604358,0.45594295860597356
A37 - Site 5.tif,5,613,25707.965742251225,18057.96048632219,9525.705,2961,2.6987992744079556,0.8030907167418058,0.4236361720759779
A37 - Site 5.tif,6,1092,26143.8663003663,11648.395983935743,4572.3384,3735,5.717832761527258,3.1702531720746774,1.2444177152295266
A37 - Site 5.tif,7,1046,12351.72466539197,9923.502370791844,4953.366599999999,4218,2.4936019606073647,0.49021655182865403,0.24469408116883626
A37 - Site 5.tif,8,471,30488.057324840764,17989.835467349552,6858.5076,3124,4.4452903026303145,1.8222946720177124,0.6947379746839691
A37 - Site 5.tif,9,1944,37671.25565843622,23056.781059263634,12192.902399999999,5079,3.089605282037304,1.1986050670889155,0.6338471342379562
A37 - Site 5.tif,10,1063,37692.688617121355,23895.133073496658,14479.0716,3592,2.6032531406982837,0.9529309561267152,0.5774211635976413
A37 - Site 5.tif,11,1617,26253.098330241188,23060.62777575537,11430.846,5494,2.2966890053648017,0.27928558870297315,0.13843814598320764
A37 - Site 5.tif,12,2035,48189.457493857495,27874.090230515918,14098.043399999999,4555,3.4181663459642433,1.4410061514867494,0.7288262000778589
A37 - Site 5.tif,13,4543,45247.3871890821,26430.751139715743,14479.0716,7458,3.1250199211012157,1.2995747634367223,0.7119221073170608
A37 - Site 5.tif,14,4591,28391.250707906773,24257.57379646557,10287.7614,8205,2.7597112339599144,0.4018052859815726,0.17040768158115596
A37 - Site 5.tif,15,702,37066.2094017094,19828.629007633586,9906.733199999999,3275,3.7415168707351465,1.739986335158235,0.8693278989400139
A37 - Site 5.tif,16,783,42440.77650063857,24847.936724960255,13717.0152,3145,3.094024165009865,1.2825559729397606,0.7080201455116741
A37 - Site 5.tif,17,2065,43733.68377723971,27546.279281098545,17527.297199999997,4952,2.495175569751551,0.9235539462485941,0.5876439547769566
A37 - Site 5.tif,18,1425,44958.407719298244,25402.62344139651,11430.846,3609,3.9330778946071807,1.7107906342089312,0.7698332545458917
A37 - Site 5.tif,19,1406,23646.37624466572,20829.28112513984,8382.6204,6257,2.820881194219114,0.33606378257597325,0.13524687206436717
A37 - Site 5.tif,20,910,32580.53956043956,26627.793234179062,10668.7896,3429,3.053817797701158,0.5579589203122834,0.22355387372534502
A37 - Site 5.tif,21,27585,48120.070690592715,25682.126429295124,14098.043399999999,13818,3.413244613118341,1.5915644195904288,0.8736793786551221
A37 - Site 5.tif,22,911,24451.391877058177,20609.65370446173,9144.6768,4886,2.673838825778013,0.4201065009309292,0.18640479008935973
A37 - Site 5.tif,23,681,44599.50073421439,35485.29692832765,23242.7202,3809,1.918858909388549,0.39213154602630457,0.25684451293426747
A37 - Site 5.tif,24,18441,35470.7522910905,23062.55021279773,12573.9306,13393,2.820975669379175,0.9868196726235234,0.5380238509530445
A37 - Site 5.tif,25,626,25229.928115015973,14739.275873886223,4953.366599999999,2918,5.093490983478801,2.117883267737254,0.7117481435915766
A37 - Site 5.tif,26,14186,26716.387353729027,13608.57512800315,5334.3948,20312,5.00832584676315,2.457225742965501,0.9632024001354514
A37 - Site 5.tif,27,2280,48507.05921052631,21516.112613521695,9144.6768,4955,5.3044038921608765,2.951547352332354,1.2544527481246657
A37 - Site 5.tif,28,1440,33746.24166666667,27156.509574299733,11430.846,6319,2.9522085825176148,0.5764868227916963,0.24265755046078796
A37 - Site 5.tif,29,952,22871.920168067227,14767.418784530386,4572.3384,5430,5.002236966541498,1.772506904458147,0.5488096126874403
A37 - Site 5.tif,30,26884,20051.850468680255,15513.278441392526,6477.479399999999,15655,3.0956255096155614,0.7006694652368518,0.29256046969253047
A37 - Site 5.tif,31,1483,20799.323668240053,14593.286130913804,6096.4511999999995,6172,3.411710023727564,1.0179754309057816,0.425266624778595
A37 - Site 5.tif,32,3734,42757.46304231387,23866.88279916556,9906.733199999999,5273,4.316000257508773,1.9068425344420545,0.7914975911224089
A37 - Site 5.tif,33,3320,37853.3906626506,23008.091416962925,11430.846,5907,3.3115126091819875,1.2987052091922757,0.6452208041357307
A37 - Site 5.tif,34,570,40025.2701754386,23413.010447273915,9906.733199999999,3063,4.040208751700127,1.6768655613081331,0.7095311286674726
A37 - Site 6.tif,1,901,23546.448390677026,16390.593799682036,6858.5076,3774,3.43317376955924,1.0433544742276812,0.4365829986665548
A37 - Site 6.tif,2,9696,36714.5015470297,21521.609692258884,8763.648599999999,12608,4.1894082274120175,1.7336263180102272,0.7059365945210173
A37 - Site 6.tif,3,1028,29040.5,17853.88051716451,10287.7614,4486,2.822820132664796,1.087371591143688,0.62656515887818
A37 - Site 6.tif,4,1190,26882.2,24151.666027154664,13526.5011,6776,1.9873727729915407,0.20186550480843252,0.11305778946157004
A37 - Site 6.tif,5,2425,29973.088659793815,19823.090553108173,8763.648599999999,6129,3.420160942984366,1.1581931875582119,0.5120290440830906
A37 - Site 6.tif,6,511,30734.383561643837,19712.838608695653,6477.479399999999,2875,4.744806067865904,1.7015175614346487,0.5591049149096574
A37 - Site 6.tif,7,828,27751.65458937198,15955.395607997378,5715.423,3051,4.855573172680907,2.0639345471636945,0.7393272640293876
A37 - Site 6.tif,8,1175,40430.58382978723,20287.49288135593,7620.563999999999,4425,5.305458208832598,2.6432546132287413,0.9928822189228091
A37 - Site 6.tif,9,887,29632.360766629088,19899.75849303136,9144.6768,4592,3.2403945393233236,1.064291553047242,0.48908142664148757
A37 - Site 6.tif,10,1088,44087.07444852941,35155.101111973105,15241.127999999999,3867,2.892638553294775,0.5860441127815768,0.25407332233533875
A37 - Site 6.tif,11,1137,43290.37291116975,23982.767070217917,8001.592199999999,4130,5.410219844884828,2.4129704886644565,0.8050616421538861
A37 - Site 6.tif,12,473,26469.9133192389,25261.23768115942,9144.6768,3450,2.8945706773595274,0.13217259226462344,0.04784704745407114
A37 - Site 6.tif,13,1543,36549.29747245625,18151.772853828305,9906.733199999999,4310,3.689339031803073,1.8570727854677036,1.013538719703496
A37 - Site 6.tif,14,268,23887.574626865673,19291.676709154115,8001.592199999999,2589,2.9853526685396217,0.5743729251418005,0.23823216545653447
A37 - Site 6.tif,15,1668,35266.4706235012,25305.807894318,9144.6768,6283,3.8565026839945435,1.0892307018627827,0.3936117262399578
A37 - Site 6.tif,16,1335,39191.05617977528,24334.154304979253,8382.6204,3856,4.675275070278564,1.7723457780312113,0.61053701265262
A37 - Site 6.tif,17,3133,57210.34918608363,32079.45951383068,14479.0716,5965,3.9512443039541374,1.7356699632755177,0.7833950463351862
A37 - Site 6.tif,18,1914,38039.893939393936,22073.17551369863,9525.705,4672,3.9933940783757214,1.6761718345968666,0.7233539377140873
A37 - Site 6.tif,19,1404,33723.74501424501,26826.514725872225,14479.0716,4414,2.3291372503622205,0.47635860080752845,0.2571049709158953
A37 - Site 6.tif,20,573,48288.640488656194,20540.409676296553,8001.592199999999,2873,6.034878969287619,3.467838664950329,1.3509093172745887
A37 - Site 6.tif,21,1316,38179.53723404255,22689.88483844242,9144.6768,6035,4.1750559444594915,1.6938436135417267,0.6826677396506616
A37 - Site 6.tif,22,634,30369.779179810725,27528.845839296668,9525.705,4891,3.1881922839074734,0.298238643807579,0.10319841801931524
A37 - Site 6.tif,23,4511,24791.697849700733,19367.275889250173,10668.7896,10149,2.3237591872350256,0.5084383668458018,0.2800818241794443
A37 - Site 6.tif,24,692,21756.23843930636,13944.566351316798,6477.479399999999,3911,3.358750695412906,1.2059740534223082,0.5601946945626096
A37 - Site 6.tif,25,1558,41065.89473684211,24815.419261565836,9525.705,4496,4.311060938460617,1.7059603961343763,0.6548539560819948
A37 - Site 6.tif,26,540,38964.531481481485,21249.655963302754,10668.7896,3488,3.652197947688926,1.6604391109336456,0.8336546976931404
A37 - Site 6.tif,27,839,31915.47914183552,23521.524585477415,9144.6768,3498,3.4900609217594893,0.9179060933404367,0.35686269084518035
A41 - Site 12.tif,1,165485,168.4668761519171,103.58781911602507,37.065,74346,4.545174048467971,1.7504129776983108,0.6263193644125288
A41 - Site 12.tif,2,1,149.0,113.61183431952662,29.651999999999997,845,5.024956156405991,1.1934495369128182,0.31148309407478986
A41 - Site 12.tif,3,1,101.0,112.4215456674473,29.651999999999997,854,3.406178334208088,-0.3851863504517551,-0.10159570034926643
A41 - Site 5.tif,1,151304,126.53910008988527,73.27443711904466,37.065,40195,3.4139781480033857,1.4370609188309724,0.7269201246409501
A41 - Site 5.tif,2,1,75.0,102.95786864931847,29.651999999999997,807,2.5293403471842235,-0.942866202613308,-0.2715466919952414
A41 - Site 5.tif,3,1,123.0,111.19441210710129,32.6172,859,3.7710165177357298,0.3619436337048943,0.10617069390560732
A41 - Site 5.tif,4,34151,148.69992093935755,105.31714285714285,38.547599999999996,19600,3.8575662531722315,1.1254339588187168,0.41192513299512784
